train_acc,train_loss,val_acc,val_loss
0.68372,1.0622842,0.8279746835443037,0.521272
0.8333799999999999,0.48875293,0.8575316455696204,0.42034435
0.8530699999999999,0.4199393,0.8522151898734177,0.4259754
0.8647100000000001,0.38300484,0.8636708860759494,0.3800062
0.87222,0.35655743,0.8674050632911393,0.36578134
0.8786900000000001,0.3368877,0.8783544303797468,0.34425232
0.8836400000000001,0.31897858,0.8768987341772153,0.3514243
0.88749,0.30598447,0.8828481012658228,0.3278683
0.8913099999999999,0.29370907,0.8765822784810127,0.34794524
0.89415,0.2830001,0.8843037974683544,0.32378316
0.89678,0.2722447,0.881012658227848,0.3305729
0.8992,0.26538038,0.8862658227848101,0.32848808
0.9021500000000001,0.2557134,0.8834810126582279,0.33403087
0.90434,0.24728939,0.8861392405063291,0.33110332
0.90632,0.23913704,0.8826582278481011,0.34993333
0.90944,0.2325535,0.8882278481012659,0.33860222
0.91095,0.22534776,0.880379746835443,0.34793147
0.9119700000000001,0.21937488,0.8828481012658228,0.34667915
0.91467,0.21417187,0.8817721518987344,0.35466096
0.9167099999999999,0.20741752,0.8818987341772152,0.3579795
0.9191099999999999,0.20011221,0.8843037974683544,0.36244616
0.92022,0.19691452,0.8828481012658228,0.35905278
0.92171,0.19233155,0.8817088607594937,0.37926307
0.92426,0.18555011,0.88,0.37473196
0.9259499999999999,0.18055037,0.8837341772151899,0.384421
0.9270799999999999,0.17606452,0.8743670886075949,0.41037858
0.9298899999999999,0.17083344,0.8860759493670886,0.40704268
0.93131,0.16685696,0.8799367088607595,0.40681845
0.9338299999999999,0.16197607,0.8807594936708862,0.42689842
0.9332299999999999,0.1612706,0.8713291139240508,0.43267503
