train_acc,train_loss,val_acc,val_loss
0.74446,0.8266784,0.8441772151898734,0.45615673
0.85539,0.4153276,0.8674683544303797,0.3766717
0.8698199999999999,0.35714617,0.8720253164556964,0.36008894
0.8801599999999999,0.3229984,0.8717721518987342,0.35757038
0.88778,0.29855442,0.8776582278481013,0.3571089
0.89354,0.27904972,0.8775316455696203,0.3519414
0.89724,0.26291364,0.8822151898734178,0.3382917
0.90196,0.24681267,0.879493670886076,0.35159206
0.9069,0.23386942,0.8780379746835443,0.37007198
0.9113,0.21942315,0.8789240506329115,0.3598644
0.91406,0.21160991,0.8793670886075949,0.36243507
0.9171800000000001,0.20000932,0.8768987341772151,0.37143192
0.92062,0.19170946,0.8772151898734177,0.3736666
0.9244,0.1826347,0.8769620253164557,0.3910548
0.92703,0.17472112,0.8756962025316455,0.41597372
0.9290999999999999,0.16938794,0.8787341772151899,0.4106162
0.9319799999999999,0.16129978,0.875253164556962,0.4511376
0.93476,0.15406352,0.8715189873417722,0.4482889
0.9372799999999999,0.14929074,0.8743670886075948,0.44486663
0.9386099999999999,0.14459369,0.8740506329113924,0.46172535
0.9411999999999999,0.13844797,0.8763291139240507,0.48961428
0.94328,0.13462122,0.8721518987341771,0.4897867
0.9447300000000001,0.13061242,0.8699367088607595,0.5178908
0.9471299999999999,0.1260125,0.8724683544303797,0.5217625
0.9487899999999999,0.12183236,0.8747468354430379,0.5681572
0.95045,0.11814888,0.8715822784810127,0.57253397
0.9511900000000001,0.11771557,0.8718987341772153,0.5232596
0.9531199999999999,0.112733744,0.8720253164556963,0.59220046
0.9541499999999999,0.11008922,0.8737974683544302,0.59556514
0.95483,0.10723203,0.8710759493670885,0.642262
