train_acc,train_loss,val_acc,val_loss
0.65573,1.1671739,0.8403797468354429,0.4811688
0.84593,0.4491251,0.8582278481012656,0.40325853
0.8650699999999999,0.38676658,0.8720886075949367,0.356169
0.87338,0.35582715,0.8703164556962029,0.35868812
0.87865,0.33470237,0.8820886075949368,0.3291526
0.8837200000000001,0.3177111,0.8818354430379746,0.32204697
0.88802,0.30420107,0.8896835443037975,0.31236866
0.89036,0.2954217,0.889873417721519,0.30688742
0.8941300000000001,0.28374207,0.884873417721519,0.32083595
0.8957200000000001,0.2784696,0.8916455696202531,0.29879078
0.8993,0.26853478,0.8914556962025318,0.29110256
0.9001899999999999,0.26242977,0.8923417721518986,0.29971305
0.9025,0.25371015,0.8932911392405066,0.300289
0.90496,0.24906649,0.8934177215189875,0.2953134
0.90679,0.24274813,0.8927215189873419,0.306667
0.90927,0.23550424,0.8889240506329114,0.31315988
0.9103600000000001,0.23075958,0.8944936708860759,0.29765055
0.9119100000000001,0.22596249,0.8929746835443036,0.30567887
0.91399,0.21980457,0.8914556962025318,0.31208655
0.9148200000000001,0.21599017,0.8919620253164557,0.3137758
0.91649,0.21045583,0.8920253164556962,0.30911013
0.91886,0.20514706,0.8902531645569621,0.3119899
0.9198099999999999,0.20004214,0.8861392405063291,0.35472125
0.9217199999999999,0.19613373,0.8859493670886077,0.33566824
0.9241499999999999,0.1913899,0.8927215189873419,0.32146525
0.92445,0.18646538,0.8877848101265825,0.3323552
0.92719,0.18251568,0.8875316455696204,0.34188703
0.9271900000000001,0.17866006,0.8909493670886076,0.34018722
0.92931,0.17404388,0.8868354430379747,0.34074563
0.9305599999999999,0.17007701,0.8856962025316456,0.34609216
