train_acc,train_loss,val_acc,val_loss
0.73384,0.86274713,0.8449367088607594,0.4560145
0.84954,0.43238482,0.8548734177215189,0.40970752
0.86685,0.37199473,0.8701265822784809,0.3772908
0.87797,0.33388856,0.8686708860759493,0.36217037
0.88397,0.3120506,0.8769620253164557,0.3516193
0.89065,0.28690198,0.8827848101265824,0.33142522
0.89603,0.27083662,0.8796202531645567,0.34829408
0.9009400000000001,0.25471374,0.8793037974683545,0.3456832
0.9041,0.24139813,0.8822784810126583,0.35456905
0.90803,0.22929737,0.8789873417721519,0.35013753
0.91131,0.21741882,0.8800000000000001,0.38975617
0.91602,0.20638406,0.8731645569620256,0.3880355
0.91772,0.19823132,0.8777848101265823,0.37528592
0.92179,0.18995048,0.8807594936708862,0.37555864
0.92477,0.17992948,0.8742405063291139,0.39377424
0.9278299999999999,0.17246374,0.8784177215189873,0.43943748
0.9300799999999999,0.1661432,0.8739240506329117,0.42647576
0.93111,0.16367504,0.875886075949367,0.44175816
0.9354,0.15309244,0.8803164556962028,0.45440432
0.93679,0.14986749,0.8727215189873417,0.4591871
0.93774,0.14698982,0.8722151898734177,0.45962197
0.9410899999999999,0.138362,0.8738607594936708,0.52310354
0.9416199999999999,0.13972741,0.8735443037974683,0.50677246
0.9455699999999999,0.12956986,0.8724683544303798,0.49217948
0.94675,0.1272088,0.8660759493670884,0.5238259
0.94795,0.1247716,0.875,0.5180851
0.94929,0.120894596,0.8758860759493672,0.56725
0.95007,0.119115554,0.8708860759493672,0.5271537
0.9535899999999999,0.11228158,0.8710759493670885,0.53092456
0.9539200000000001,0.11273419,0.8692405063291141,0.5596498
