train_acc,train_loss,val_acc,val_loss
0.7046800000000001,0.98064613,0.8487341772151896,0.4433526
0.8533599999999999,0.41753644,0.8593037974683543,0.39147866
0.87106,0.36075723,0.8701898734177214,0.3580232
0.8779300000000001,0.33093193,0.8805696202531645,0.34045902
0.8843799999999998,0.3106831,0.8860126582278481,0.3249814
0.8895599999999999,0.2918244,0.8856962025316456,0.31425935
0.89356,0.27778712,0.8865822784810128,0.3206114
0.89822,0.26472747,0.8885443037974683,0.30888298
0.90173,0.25362328,0.89,0.31937188
0.9051600000000001,0.2425213,0.8868354430379747,0.31469095
0.90819,0.23414966,0.8851265822784812,0.3199367
0.91114,0.22326145,0.8868354430379747,0.35010183
0.9140199999999999,0.21377957,0.890126582278481,0.3297476
0.91765,0.20519006,0.8829746835443038,0.34052143
0.9196299999999998,0.1981286,0.88746835443038,0.35244992
0.9218399999999999,0.19003326,0.884493670886076,0.35358626
0.92359,0.18385123,0.8865822784810128,0.3536918
0.92703,0.17679857,0.8853164556962025,0.3714585
0.92909,0.17108032,0.8805063291139241,0.39686856
0.93143,0.16539466,0.8824050632911392,0.39220133
0.9338399999999999,0.15821338,0.8815189873417724,0.39138234
0.9359799999999999,0.15264536,0.881012658227848,0.39044705
0.9373499999999999,0.14783539,0.8805696202531645,0.4190685
0.94017,0.14366409,0.8816455696202532,0.42538476
0.94302,0.13656858,0.8775949367088609,0.46961966
0.94504,0.13356063,0.88126582278481,0.48184553
0.94644,0.12785442,0.8796835443037975,0.48435935
0.94871,0.12302624,0.8738607594936708,0.51447946
0.94948,0.121328644,0.8783544303797468,0.5158156
0.95207,0.11562412,0.8777215189873419,0.49326292
