train_acc,train_loss,val_acc,val_loss
0.7418599999999999,0.8336538,0.8394303797468354,0.47963086
0.8513399999999999,0.42236954,0.855632911392405,0.39771774
0.87005,0.3624544,0.869367088607595,0.37113935
0.8793600000000001,0.327304,0.8718987341772151,0.36397317
0.8859100000000001,0.3054456,0.8801265822784811,0.3391798
0.8915599999999999,0.28558895,0.8824683544303797,0.33821544
0.8961000000000001,0.26960307,0.8794936708860758,0.3420464
0.90125,0.2530463,0.8820253164556962,0.33422628
0.9050499999999999,0.24036409,0.8784177215189873,0.35140502
0.90941,0.22794205,0.8809493670886076,0.3541616
0.91249,0.21664512,0.8815189873417721,0.34838533
0.9161299999999999,0.20744455,0.8736708860759493,0.3799785
0.91815,0.19904667,0.8809493670886076,0.3751993
0.92137,0.19066328,0.8717721518987342,0.38724083
0.92374,0.18284698,0.8734810126582278,0.40392655
0.92758,0.17325671,0.8732278481012659,0.39394534
0.92982,0.16857833,0.874746835443038,0.4085732
0.9319,0.16168207,0.8775316455696202,0.4131262
0.9357099999999999,0.15379423,0.873481012658228,0.48361176
0.9368099999999999,0.15039097,0.8734810126582278,0.462638
0.93852,0.14622791,0.87373417721519,0.4683521
0.93985,0.14137737,0.875,0.46635547
0.9419699999999999,0.13723779,0.8759493670886075,0.46543914
0.94431,0.13184951,0.8725316455696202,0.48020077
0.9456199999999999,0.12880503,0.8710759493670885,0.52055085
0.94692,0.12499789,0.8707594936708861,0.5619177
0.9474199999999999,0.12407984,0.8731645569620253,0.53120077
0.94995,0.11936385,0.8681645569620252,0.579731
0.95165,0.11675595,0.8751898734177215,0.5623829
0.9524600000000001,0.11198323,0.8727215189873417,0.57552046
