train_acc,train_loss,val_acc,val_loss
0.6931900000000001,1.025242,0.8324683544303796,0.51339525
0.83158,0.498589,0.8362025316455697,0.47506782
0.85248,0.42617375,0.8499367088607597,0.4219323
0.8624200000000001,0.38882926,0.8622151898734178,0.39363626
0.87024,0.35999122,0.8690506329113924,0.38049144
0.87585,0.34358895,0.8756329113924052,0.35680816
0.88058,0.32657573,0.8721518987341773,0.361629
0.88414,0.31280577,0.8732278481012656,0.36406764
0.8875,0.3013881,0.8722151898734177,0.35761163
0.88934,0.29068646,0.874113924050633,0.34874377
0.89355,0.28032008,0.8784177215189873,0.35192716
0.89577,0.27331522,0.8746202531645569,0.3568946
0.89837,0.26496723,0.8770253164556961,0.36340365
0.90051,0.25842017,0.8774683544303798,0.34789112
0.90246,0.249897,0.878354430379747,0.37793967
0.90501,0.24254318,0.8753797468354431,0.3727923
0.90653,0.23703603,0.8789873417721519,0.3731498
0.9064800000000001,0.23316249,0.8722784810126581,0.37775314
0.9093300000000001,0.22635707,0.8796202531645569,0.3722383
0.9116799999999999,0.22117423,0.8768987341772153,0.379221
0.91288,0.21582893,0.875886075949367,0.3885271
0.91401,0.21186563,0.8731012658227849,0.3828897
0.91492,0.20791629,0.8787974683544303,0.39857337
0.91682,0.20290668,0.8730379746835443,0.39090973
0.91879,0.19930798,0.8751898734177215,0.3871561
0.91963,0.19458804,0.8701898734177216,0.42098168
0.92113,0.19092597,0.8728481012658229,0.42988664
0.9227499999999998,0.18770102,0.8715822784810129,0.4281223
0.92297,0.1837488,0.8703164556962025,0.42587465
0.9234000000000001,0.18222596,0.8730379746835443,0.44731772
