train_acc,train_loss,val_acc,val_loss
0.65751,1.1357223,0.8119620253164557,0.566048
0.8218199999999999,0.52881336,0.8431012658227849,0.46079177
0.8463900000000001,0.44471332,0.8588607594936708,0.40759075
0.85924,0.40309405,0.8603164556962025,0.39923632
0.86774,0.37411132,0.8668354430379746,0.3750241
0.87436,0.3530775,0.8712025316455697,0.36168367
0.87832,0.33604547,0.8675949367088607,0.38826302
0.88149,0.32408887,0.8768987341772153,0.34557858
0.8861700000000001,0.31103906,0.8694936708860759,0.3466582
0.88902,0.2997789,0.8775316455696203,0.34388465
0.8925899999999999,0.28904215,0.8856329113924051,0.32469934
0.8951399999999999,0.27994505,0.8817088607594937,0.3242992
0.8985500000000001,0.27045086,0.8802531645569621,0.34093648
0.8997,0.26308596,0.8862025316455697,0.31985372
0.90279,0.2575372,0.8806962025316456,0.33712444
0.90317,0.24971433,0.8824050632911392,0.3303398
0.90519,0.2435232,0.8822151898734178,0.33466658
0.9071400000000001,0.23744205,0.8811392405063291,0.3369695
0.9091699999999999,0.23160413,0.8810759493670884,0.33392406
0.9118999999999999,0.22514275,0.878354430379747,0.3494173
0.9134099999999999,0.22045031,0.879620253164557,0.35206774
0.9153699999999999,0.21347809,0.8796202531645569,0.3568067
0.91635,0.21127021,0.8792405063291139,0.3569448
0.91834,0.20262012,0.8799367088607594,0.3651097
0.9195399999999999,0.20037164,0.878354430379747,0.3590971
0.92174,0.19432515,0.8791772151898736,0.36393225
0.92226,0.19049981,0.8825949367088609,0.3636775
0.9230499999999999,0.18742222,0.8786075949367088,0.3866209
0.92477,0.1822103,0.876518987341772,0.38842973
0.92643,0.17724743,0.876772151898734,0.39316782
