train_acc,train_loss,val_acc,val_loss
0.611,1.2901677,0.7846202531645571,0.636256
0.81547,0.5387393,0.8281645569620253,0.4844846
0.8417899999999999,0.4492309,0.8617721518987341,0.39539057
0.85797,0.40161476,0.8643037974683544,0.37670097
0.8666,0.37319422,0.8678481012658227,0.36759445
0.87209,0.35274047,0.8739240506329115,0.34749168
0.8776600000000001,0.33417004,0.8795569620253164,0.32970366
0.8828800000000001,0.31947854,0.8861392405063291,0.32059294
0.88619,0.30835038,0.8820886075949368,0.31938812
0.88807,0.2970306,0.884493670886076,0.31947142
0.89155,0.2858205,0.8894936708860759,0.30804694
0.89569,0.27542797,0.889873417721519,0.31215045
0.89837,0.2674808,0.8901265822784811,0.3063976
0.89984,0.25945294,0.8854430379746834,0.3151076
0.90302,0.25150493,0.8902531645569621,0.31713328
0.9051899999999999,0.24320748,0.8884177215189873,0.31514716
0.9064099999999999,0.23760507,0.8894303797468356,0.30891234
0.9093,0.22930078,0.8953797468354432,0.30008745
0.9118299999999999,0.22246347,0.8909493670886075,0.3095651
0.91352,0.21663857,0.8895569620253165,0.32113704
0.9154300000000001,0.20944336,0.8915822784810127,0.32496166
0.91626,0.20381461,0.8914556962025318,0.31736296
0.91938,0.19807567,0.8868987341772152,0.32659012
0.92171,0.19205242,0.8837974683544303,0.33715507
0.92297,0.18596244,0.8873417721518987,0.34372267
0.925,0.18118961,0.8877215189873419,0.34262422
0.92687,0.17655396,0.8925949367088606,0.33615863
0.92909,0.17108002,0.8882278481012659,0.34610412
0.93087,0.16556783,0.8870253164556963,0.35762304
0.93192,0.16071495,0.8880379746835443,0.3573933
