train_acc,train_loss,val_acc,val_loss
0.6135999999999999,1.3262132,0.8003164556962025,0.60139304
0.82468,0.52935714,0.8465189873417721,0.45172516
0.84689,0.44894385,0.85873417721519,0.41080838
0.85799,0.40936622,0.8694936708860759,0.38088796
0.86476,0.38319466,0.8681645569620251,0.378937
0.8715,0.36329937,0.8698734177215192,0.36515877
0.8760999999999999,0.348206,0.8767088607594935,0.35358042
0.8795599999999999,0.33506337,0.8837974683544305,0.33188382
0.88203,0.32514068,0.8825316455696203,0.34596682
0.8846499999999999,0.31611976,0.8839873417721518,0.3294394
0.8866400000000001,0.30790836,0.8822784810126585,0.3272819
0.88874,0.30024138,0.8873417721518987,0.32137424
0.89102,0.29549098,0.8877215189873418,0.3191992
0.8930799999999999,0.28897315,0.889620253164557,0.3054618
0.8947200000000001,0.28471106,0.8913924050632913,0.30535653
0.8950600000000001,0.28009704,0.8892405063291139,0.3055746
0.89829,0.2739027,0.8919620253164557,0.3108956
0.89898,0.26956528,0.8894936708860759,0.31093624
0.90078,0.2656394,0.8908860759493671,0.30817753
0.90138,0.26149988,0.8917088607594937,0.3041053
0.9021800000000001,0.25869218,0.8937341772151899,0.30454928
0.9031600000000001,0.25420555,0.8908227848101266,0.3053782
0.9043100000000001,0.2519305,0.8913924050632912,0.30464843
0.9062100000000001,0.2474104,0.8926582278481012,0.3155209
0.90615,0.24562542,0.8950632911392407,0.30719587
0.90666,0.24161893,0.8894936708860759,0.3237702
0.90762,0.23898703,0.8903797468354431,0.31453487
0.9092500000000001,0.2339707,0.89,0.31685847
0.9101999999999999,0.23239505,0.8927215189873415,0.31460145
0.91088,0.22899553,0.8936708860759492,0.30578107
