train_acc,train_loss,val_acc,val_loss
0.29371,2.5322223,0.4994936708860759,1.6878674
0.57094,1.4401155,0.6251898734177215,1.24413
0.6542100000000001,1.1317784,0.665632911392405,1.0760456
0.69583,0.98001605,0.7177215189873418,0.90456784
0.7229,0.8827885,0.7398101265822785,0.8206753
0.7436799999999999,0.8165073,0.7422151898734178,0.8100081
0.7546499999999999,0.77209204,0.7689240506329114,0.72156847
0.76547,0.7330759,0.7738607594936708,0.6929373
0.7762100000000001,0.6989761,0.7792405063291139,0.6688139
0.7824000000000001,0.6728192,0.7881645569620254,0.65021455
0.79047,0.64567333,0.8001265822784809,0.61767375
0.79575,0.6294015,0.795506329113924,0.61974347
0.8014000000000001,0.61037415,0.81,0.5842389
0.80542,0.5941755,0.8081012658227846,0.570808
0.80782,0.58307457,0.8171518987341773,0.5514036
0.81161,0.57097036,0.8060759493670886,0.5833925
0.81631,0.55571806,0.8029746835443038,0.57940537
0.8183,0.54766583,0.8179746835443038,0.5541762
0.82072,0.537585,0.8217088607594936,0.53489137
0.8234199999999999,0.52850705,0.8306329113924051,0.5090206
0.82572,0.5208887,0.8284177215189874,0.5136687
0.8291600000000001,0.5116455,0.8263924050632911,0.5116295
0.8305499999999999,0.5058685,0.8365189873417719,0.48242843
0.8321900000000001,0.49802217,0.836392405063291,0.48025426
0.83389,0.4935269,0.8412658227848102,0.4702804
0.83629,0.48653027,0.8455696202531647,0.4627164
0.83786,0.4806451,0.8343037974683543,0.4789673
0.8398300000000001,0.4745761,0.8403797468354429,0.46825427
0.83947,0.47133526,0.8446202531645572,0.45230865
0.84137,0.46835858,0.8464556962025317,0.45655674
