train_acc,train_loss,val_acc,val_loss
0.71767,0.9555332,0.8369620253164558,0.48075244
0.84697,0.4474959,0.8612658227848102,0.4007327
0.86649,0.37928727,0.8677848101265824,0.37101865
0.87646,0.3453576,0.8709493670886075,0.36065573
0.8830999999999999,0.3205945,0.8717088607594938,0.36396796
0.8876900000000001,0.30108166,0.8780379746835444,0.344162
0.89325,0.2842462,0.8775316455696202,0.34625733
0.8983999999999999,0.26890343,0.8791772151898734,0.35470244
0.90179,0.25730744,0.8793037974683545,0.35099226
0.90653,0.24325876,0.8775316455696203,0.35856318
0.90922,0.23205738,0.8743037974683543,0.3578751
0.9131800000000001,0.22212286,0.8750632911392404,0.361234
0.91553,0.21174206,0.8786708860759495,0.38494298
0.91931,0.20240323,0.8743037974683543,0.38752553
0.92204,0.19413511,0.8782911392405064,0.40090021
0.9245399999999999,0.18525259,0.8772784810126582,0.4111727
0.9270999999999999,0.1780328,0.874873417721519,0.41660178
0.9304199999999999,0.16965204,0.8716455696202532,0.42275542
0.9326899999999999,0.16332452,0.8686708860759493,0.46270815
0.9349099999999999,0.15784769,0.8689240506329116,0.4517975
0.9373699999999999,0.15154754,0.868987341772152,0.47877938
0.93891,0.1456631,0.870253164556962,0.48394167
0.9412099999999998,0.14081253,0.8718987341772151,0.51479733
0.94302,0.13662732,0.8682278481012659,0.50220865
0.94468,0.13229375,0.8714556962025316,0.517299
0.9466199999999999,0.12720688,0.8659493670886076,0.5481527
0.94824,0.12341811,0.8672151898734176,0.55874926
0.94994,0.12006816,0.8684810126582276,0.58272415
0.9519099999999998,0.11594468,0.8639240506329114,0.64907885
0.95345,0.11235019,0.8678481012658227,0.57170445
