train_acc,train_loss,val_acc,val_loss
0.64381,1.2206455,0.8391772151898734,0.48022258
0.84473,0.45094106,0.8605063291139239,0.3916869
0.86411,0.38757762,0.8731012658227847,0.3629081
0.8735499999999999,0.35500112,0.8764556962025316,0.35242724
0.87903,0.33543307,0.8812025316455697,0.32809442
0.88478,0.31875762,0.8837341772151899,0.3236794
0.8873,0.30778864,0.8875316455696204,0.3117864
0.89109,0.29722407,0.8917088607594936,0.29999986
0.8940499999999999,0.28654486,0.8920253164556962,0.30015647
0.89674,0.2774108,0.8891772151898732,0.30123925
0.8983900000000001,0.2707505,0.8907594936708861,0.30097774
0.89997,0.2628222,0.8950632911392404,0.2974661
0.9031299999999999,0.2556408,0.8946835443037976,0.30409005
0.9041800000000001,0.24949184,0.8931012658227849,0.29924515
0.9063900000000001,0.24311322,0.8924050632911392,0.3058214
0.90888,0.23756747,0.8930379746835441,0.30970377
0.91012,0.23147592,0.8927848101265825,0.30163786
0.91259,0.22638707,0.895632911392405,0.30290532
0.91201,0.22169995,0.8870253164556963,0.30566126
0.91585,0.21597154,0.8909493670886075,0.33421916
0.9165399999999999,0.21113025,0.8951265822784811,0.30925143
0.91774,0.2069453,0.8930379746835443,0.31521842
0.91887,0.20229568,0.8893670886075948,0.32507586
0.92068,0.19723342,0.8908227848101266,0.32194924
0.9212899999999999,0.19376458,0.8900632911392404,0.3228356
0.9238299999999999,0.18840566,0.8887974683544304,0.32702947
0.9258399999999999,0.18290335,0.8887974683544304,0.34989274
0.9265699999999999,0.18110594,0.8881645569620252,0.33926052
0.92914,0.17424619,0.8892405063291139,0.34956282
0.92984,0.17103183,0.8846202531645568,0.37440217
